report_id,observer_code,zone_id,observed_at,submitted_at,report_mode,odor,intensity,odor_type,environment,confidence,saw_forecast,memo,record_origin,idempotency_key,window_id
O06553,R14,Z3,2026-09-09 21:58:00,2026-09-09 22:00:01,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06553,W-20260909-2200
O06554,R20,Z1,2026-09-09 21:58:00,2026-09-09 21:59:21,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06554,W-20260909-2200
O06555,R05,Z2,2026-09-09 21:59:00,2026-09-09 22:02:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06555,W-20260909-2200
O06556,R17,Z1,2026-09-09 21:59:00,2026-09-09 22:00:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06556,W-20260909-2200
O06557,R06,Z1,2026-09-09 22:00:00,2026-09-09 22:04:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06557,W-20260909-2200
O06558,R18,Z1,2026-09-09 22:00:00,2026-09-09 22:01:13,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06558,W-20260909-2200
O06559,R02,Z3,2026-09-09 22:01:00,2026-09-09 22:01:19,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06559,W-20260909-2200
O06560,R07,Z3,2026-09-09 22:01:00,2026-09-09 22:03:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06560,W-20260909-2200
O06561,R16,Z2,2026-09-09 22:01:00,2026-09-09 22:02:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06561,W-20260909-2200
O06562,R08,Z2,2026-09-09 22:02:00,2026-09-09 22:02:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06562,W-20260909-2200
O06563,R11,Z2,2026-09-09 22:02:00,2026-09-09 22:05:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06563,W-20260909-2200
O06564,R13,Z3,2026-09-09 22:02:00,2026-09-09 22:03:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06564,W-20260909-2200
O06565,R19,Z2,2026-09-09 22:02:00,2026-09-09 22:03:23,scheduled,1.0,3,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06565,W-20260909-2200
O06566,R12,Z2,2026-09-09 22:03:00,2026-09-09 22:04:54,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06566,W-20260909-2200
O06567,R03,Z1,2026-09-09 22:04:00,2026-09-09 22:04:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06567,W-20260909-2200
O06568,R15,Z2,2026-09-09 22:04:00,2026-09-09 22:07:13,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06568,W-20260909-2200
O06569,R12,Z2,2026-09-10 07:26:00,2026-09-10 07:28:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06569,W-20260910-0730
O06570,R13,Z3,2026-09-10 07:26:00,2026-09-10 07:29:10,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06570,W-20260910-0730
O06571,R16,Z2,2026-09-10 07:26:00,2026-09-10 07:28:12,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06571,W-20260910-0730
O06572,R02,Z3,2026-09-10 07:27:00,2026-09-10 07:28:50,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06572,W-20260910-0730
O06573,R01,Z1,2026-09-10 07:28:00,2026-09-10 07:31:18,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06573,W-20260910-0730
O06574,R08,Z2,2026-09-10 07:28:00,2026-09-10 07:30:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06574,W-20260910-0730
O06575,R20,Z1,2026-09-10 07:28:00,2026-09-10 07:28:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06575,W-20260910-0730
O06576,R04,Z1,2026-09-10 07:29:00,2026-09-10 07:32:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06576,W-20260910-0730
O06577,R05,Z2,2026-09-10 07:29:00,2026-09-10 07:31:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06577,W-20260910-0730
O06578,R10,Z3,2026-09-10 07:29:00,2026-09-10 07:32:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06578,W-20260910-0730
O06579,R15,Z2,2026-09-10 07:29:00,2026-09-10 07:31:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06579,W-20260910-0730
O06580,R06,Z1,2026-09-10 07:30:00,2026-09-10 07:30:21,scheduled,1.0,1,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06580,W-20260910-0730
O06581,R17,Z1,2026-09-10 07:31:00,2026-09-10 07:34:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06581,W-20260910-0730
O06582,R18,Z1,2026-09-10 07:31:00,2026-09-10 07:33:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06582,W-20260910-0730
O06583,R19,Z2,2026-09-10 07:31:00,2026-09-10 07:31:42,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06583,W-20260910-0730
O06584,R07,Z3,2026-09-10 07:32:00,2026-09-10 07:35:20,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06584,W-20260910-0730
O06585,R11,Z2,2026-09-10 07:32:00,2026-09-10 07:35:46,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06585,W-20260910-0730
O06586,R14,Z3,2026-09-10 07:32:00,2026-09-10 07:34:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06586,W-20260910-0730
O06587,R03,Z1,2026-09-10 07:34:00,2026-09-10 07:35:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06587,W-20260910-0730
O06588,R09,Z3,2026-09-10 07:34:00,2026-09-10 07:34:25,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06588,W-20260910-0730
O06589,R01,Z1,2026-09-10 12:27:00,2026-09-10 12:30:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06589,W-20260910-1230
O06590,R10,Z3,2026-09-10 12:27:00,2026-09-10 12:28:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06590,W-20260910-1230
O06591,R07,Z3,2026-09-10 12:28:00,2026-09-10 12:31:51,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06591,W-20260910-1230
O06592,R16,Z2,2026-09-10 12:28:00,2026-09-10 12:28:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06592,W-20260910-1230
O06593,R06,Z1,2026-09-10 12:29:00,2026-09-10 12:30:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06593,W-20260910-1230
O06594,R12,Z2,2026-09-10 12:29:00,2026-09-10 12:32:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06594,W-20260910-1230
O06595,R02,Z3,2026-09-10 12:30:00,2026-09-10 12:33:06,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06595,W-20260910-1230
O06596,R03,Z1,2026-09-10 12:30:00,2026-09-10 12:33:40,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06596,W-20260910-1230
O06597,R11,Z2,2026-09-10 12:30:00,2026-09-10 12:31:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06597,W-20260910-1230
O06598,R05,Z2,2026-09-10 12:31:00,2026-09-10 12:34:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06598,W-20260910-1230
O06599,R08,Z2,2026-09-10 12:31:00,2026-09-10 12:33:33,scheduled,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06599,W-20260910-1230
O06600,R15,Z2,2026-09-10 12:31:00,2026-09-10 12:34:02,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06600,W-20260910-1230
O06601,R17,Z1,2026-09-10 12:31:00,2026-09-10 12:31:49,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06601,W-20260910-1230
O06602,R20,Z1,2026-09-10 12:31:00,2026-09-10 12:32:17,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06602,W-20260910-1230
O06603,R18,Z1,2026-09-10 12:32:00,2026-09-10 12:33:17,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06603,W-20260910-1230
O06604,R04,Z1,2026-09-10 12:33:00,2026-09-10 12:35:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06604,W-20260910-1230
O06605,R09,Z3,2026-09-10 12:33:00,2026-09-10 12:35:30,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06605,W-20260910-1230
O06606,R14,Z3,2026-09-10 12:33:00,2026-09-10 12:33:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06606,W-20260910-1230
O06607,R13,Z3,2026-09-10 12:34:00,2026-09-10 12:36:39,scheduled,1.0,3,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06607,W-20260910-1230
O06608,R19,Z2,2026-09-10 12:34:00,2026-09-10 12:36:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06608,W-20260910-1230
O06609,R13,Z3,2026-09-10 12:41:00,2026-09-10 12:41:48,extra,1.0,3,모름,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06609,W-20260910-1230
O06610,R10,Z3,2026-09-10 18:26:00,2026-09-10 18:29:09,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06610,W-20260910-1830
O06611,R09,Z3,2026-09-10 18:27:00,2026-09-10 18:29:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06611,W-20260910-1830
O06612,R12,Z2,2026-09-10 18:27:00,2026-09-10 18:29:33,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06612,W-20260910-1830
O06613,R07,Z3,2026-09-10 18:28:00,2026-09-10 18:29:38,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06613,W-20260910-1830
O06614,R11,Z2,2026-09-10 18:28:00,2026-09-10 18:29:14,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06614,W-20260910-1830
O06615,R13,Z3,2026-09-10 18:29:00,2026-09-10 18:32:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06615,W-20260910-1830
O06616,R20,Z1,2026-09-10 18:29:00,2026-09-10 18:30:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06616,W-20260910-1830
O06617,R01,Z1,2026-09-10 18:30:00,2026-09-10 18:33:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06617,W-20260910-1830
O06618,R02,Z3,2026-09-10 18:31:00,2026-09-10 18:32:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06618,W-20260910-1830
O06619,R04,Z1,2026-09-10 18:31:00,2026-09-10 18:31:19,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06619,W-20260910-1830
O06620,R16,Z2,2026-09-10 18:31:00,2026-09-10 18:34:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06620,W-20260910-1830
O06621,R17,Z1,2026-09-10 18:31:00,2026-09-10 18:34:29,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06621,W-20260910-1830
O06622,R08,Z2,2026-09-10 18:32:00,2026-09-10 18:32:49,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06622,W-20260910-1830
O06623,R14,Z3,2026-09-10 18:32:00,2026-09-10 18:32:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06623,W-20260910-1830
O06624,R18,Z1,2026-09-10 18:32:00,2026-09-10 18:34:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06624,W-20260910-1830
O06625,R05,Z2,2026-09-10 18:33:00,2026-09-10 18:35:22,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06625,W-20260910-1830
O06626,R15,Z2,2026-09-10 18:33:00,2026-09-10 18:34:11,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06626,W-20260910-1830
O06627,R19,Z2,2026-09-10 18:33:00,2026-09-10 18:35:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06627,W-20260910-1830
O06628,R03,Z1,2026-09-10 18:34:00,2026-09-10 18:37:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06628,W-20260910-1830
O06629,R06,Z1,2026-09-10 18:34:00,2026-09-10 18:35:41,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06629,W-20260910-1830
O06630,R02,Z3,2026-09-10 21:56:00,2026-09-10 21:57:02,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06630,W-20260910-2200
O06631,R03,Z1,2026-09-10 21:56:00,2026-09-10 21:59:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06631,W-20260910-2200
O06632,R04,Z1,2026-09-10 21:56:00,2026-09-10 21:57:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06632,W-20260910-2200
O06633,R08,Z2,2026-09-10 21:56:00,2026-09-10 21:56:46,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06633,W-20260910-2200
O06634,R18,Z1,2026-09-10 21:56:00,2026-09-10 21:58:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06634,W-20260910-2200
O06635,R19,Z2,2026-09-10 21:56:00,2026-09-10 21:57:15,scheduled,1.0,3,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06635,W-20260910-2200
O06636,R06,Z1,2026-09-10 21:57:00,2026-09-10 22:00:41,scheduled,1.0,3,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06636,W-20260910-2200
O06637,R10,Z3,2026-09-10 21:57:00,2026-09-10 21:58:25,scheduled,1.0,2,기타,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06637,W-20260910-2200
O06638,R01,Z1,2026-09-10 21:58:00,2026-09-10 21:59:24,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06638,W-20260910-2200
O06639,R17,Z1,2026-09-10 21:59:00,2026-09-10 21:59:39,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06639,W-20260910-2200
O06640,R12,Z2,2026-09-10 22:00:00,2026-09-10 22:03:00,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06640,W-20260910-2200
O06641,R20,Z1,2026-09-10 22:00:00,2026-09-10 22:03:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06641,W-20260910-2200
O06642,R05,Z2,2026-09-10 22:01:00,2026-09-10 22:03:25,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06642,W-20260910-2200
O06643,R09,Z3,2026-09-10 22:01:00,2026-09-10 22:03:05,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06643,W-20260910-2200
O06644,R16,Z2,2026-09-10 22:01:00,2026-09-10 22:01:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06644,W-20260910-2200
O06645,R07,Z3,2026-09-10 22:03:00,2026-09-10 22:03:29,scheduled,1.0,4,하수,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06645,W-20260910-2200
O06646,R13,Z3,2026-09-10 22:03:00,2026-09-10 22:06:44,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06646,W-20260910-2200
O06647,R14,Z3,2026-09-10 22:03:00,2026-09-10 22:04:57,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06647,W-20260910-2200
O06648,R15,Z2,2026-09-10 22:03:00,2026-09-10 22:05:49,scheduled,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06648,W-20260910-2200
O06649,R11,Z2,2026-09-10 22:04:00,2026-09-10 22:04:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06649,W-20260910-2200
O06650,R15,Z2,2026-09-10 22:23:00,2026-09-10 22:24:50,extra,1.0,3,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06650,W-20260910-2200
O06651,R04,Z1,2026-09-10 22:27:00,2026-09-10 22:27:27,extra,1.0,4,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06651,W-20260910-2200
O06652,R13,Z3,2026-09-11 07:27:00,2026-09-11 07:27:53,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06652,W-20260911-0730
O06653,R14,Z3,2026-09-11 07:27:00,2026-09-11 07:27:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06653,W-20260911-0730
O06654,R16,Z2,2026-09-11 07:27:00,2026-09-11 07:27:45,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06654,W-20260911-0730
O06655,R18,Z1,2026-09-11 07:27:00,2026-09-11 07:27:52,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06655,W-20260911-0730
O06656,R06,Z1,2026-09-11 07:28:00,2026-09-11 07:31:24,scheduled,1.0,1,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06656,W-20260911-0730
O06657,R02,Z3,2026-09-11 07:30:00,2026-09-11 07:32:04,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06657,W-20260911-0730
O06658,R08,Z2,2026-09-11 07:30:00,2026-09-11 07:30:41,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06658,W-20260911-0730
O06659,R09,Z3,2026-09-11 07:30:00,2026-09-11 07:31:02,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06659,W-20260911-0730
O06660,R12,Z2,2026-09-11 07:30:00,2026-09-11 07:30:36,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06660,W-20260911-0730
O06661,R15,Z2,2026-09-11 07:30:00,2026-09-11 07:33:26,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06661,W-20260911-0730
O06662,R19,Z2,2026-09-11 07:30:00,2026-09-11 07:32:28,scheduled,1.0,2,축산분뇨,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06662,W-20260911-0730
O06663,R11,Z2,2026-09-11 07:31:00,2026-09-11 07:33:28,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06663,W-20260911-0730
O06664,R04,Z1,2026-09-11 07:32:00,2026-09-11 07:33:44,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06664,W-20260911-0730
O06665,R05,Z2,2026-09-11 07:32:00,2026-09-11 07:33:50,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06665,W-20260911-0730
O06666,R10,Z3,2026-09-11 07:32:00,2026-09-11 07:32:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06666,W-20260911-0730
O06667,R01,Z1,2026-09-11 07:33:00,2026-09-11 07:34:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06667,W-20260911-0730
O06668,R03,Z1,2026-09-11 07:33:00,2026-09-11 07:34:53,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06668,W-20260911-0730
O06669,R17,Z1,2026-09-11 07:33:00,2026-09-11 07:34:05,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06669,W-20260911-0730
O06670,R07,Z3,2026-09-11 07:34:00,2026-09-11 07:34:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06670,W-20260911-0730
O06671,R20,Z1,2026-09-11 07:34:00,2026-09-11 07:36:07,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06671,W-20260911-0730
O06672,R02,Z3,2026-09-11 12:26:00,2026-09-11 12:28:31,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06672,W-20260911-1230
O06673,R07,Z3,2026-09-11 12:26:00,2026-09-11 12:27:56,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06673,W-20260911-1230
O06674,R20,Z1,2026-09-11 12:26:00,2026-09-11 12:28:58,scheduled,,0,모름,outdoor,low,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06674,W-20260911-1230
O06675,R01,Z1,2026-09-11 12:27:00,2026-09-11 12:28:32,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06675,W-20260911-1230
O06676,R03,Z1,2026-09-11 12:27:00,2026-09-11 12:30:59,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06676,W-20260911-1230
O06677,R10,Z3,2026-09-11 12:27:00,2026-09-11 12:29:10,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06677,W-20260911-1230
O06678,R12,Z2,2026-09-11 12:27:00,2026-09-11 12:28:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06678,W-20260911-1230
O06679,R17,Z1,2026-09-11 12:27:00,2026-09-11 12:30:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06679,W-20260911-1230
O06680,R11,Z2,2026-09-11 12:28:00,2026-09-11 12:29:16,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06680,W-20260911-1230
O06681,R15,Z2,2026-09-11 12:28:00,2026-09-11 12:29:23,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06681,W-20260911-1230
O06682,R16,Z2,2026-09-11 12:28:00,2026-09-11 12:31:55,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06682,W-20260911-1230
O06683,R18,Z1,2026-09-11 12:28:00,2026-09-11 12:30:47,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06683,W-20260911-1230
O06684,R09,Z3,2026-09-11 12:29:00,2026-09-11 12:29:37,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06684,W-20260911-1230
O06685,R04,Z1,2026-09-11 12:30:00,2026-09-11 12:32:34,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06685,W-20260911-1230
O06686,R13,Z3,2026-09-11 12:30:00,2026-09-11 12:32:48,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06686,W-20260911-1230
O06687,R05,Z2,2026-09-11 12:31:00,2026-09-11 12:33:35,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06687,W-20260911-1230
O06688,R08,Z2,2026-09-11 12:31:00,2026-09-11 12:34:43,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06688,W-20260911-1230
O06689,R06,Z1,2026-09-11 12:32:00,2026-09-11 12:35:15,scheduled,0.0,0,없음,outdoor,mid,0,제공 시나리오 · 실제 관측 아님,simulated,scenario:O06689,W-20260911-1230
